account_id,churn_probability,churn_probability_percent,risk_level,health_score,action_priority,recommended_action,industry,country,signup_date,referral_source,initial_plan_tier,initial_seats,churn_flag,subscription_count,ever_upgraded,ever_downgraded,latest_plan_tier,latest_seats,latest_mrr,latest_is_trial,latest_billing_frequency,latest_auto_renew,usage_event_count,total_usage_count,total_usage_duration_secs,total_errors,unique_features_used,active_usage_days,last_usage_date,beta_usage_events,errors_per_100_usage,average_duration_per_event,average_usage_per_event,days_since_last_usage,ticket_count,average_first_response_minutes,average_resolution_hours,average_satisfaction_score,escalation_count,last_support_ticket_date,has_support_tickets,customer_tenure_days,seat_change,plan_changed,days_since_last_support_ticket,has_satisfaction_score,top_risk_signals
A-331424,0.5371005692020075,53.7,Medium,46.3,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2023-11-06,organic,Basic,11,0,6,0,0,Pro,11,0,1,monthly,0,20,214,76170,9,17,20,2024-12-02,3,4.205607476635514,3808.5,10.7,29,2.0,98.5,24.5,,0.0,2023-03-30,1,421,0,1,642.0,0,"['categorical__industry_DevTools', 'numeric__subscription_count', 'numeric__errors_per_100_usage']"
A-c7ffc2,0.5346496396118238,53.5,Medium,46.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2023-01-27,partner,Pro,30,0,12,1,0,Basic,49,931,0,monthly,0,62,640,200957,28,30,60,2024-12-30,6,4.375,3241.2419354838707,10.32258064516129,1,2.0,86.0,64.0,3.0,0.0,2024-02-28,1,704,19,1,307.0,1,"['numeric__errors_per_100_usage', 'numeric__latest_auto_renew', 'numeric__days_since_last_usage']"
A-eb2fdc,0.533515283407579,53.4,Medium,46.6,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,AU,2023-11-21,organic,Enterprise,31,1,12,0,0,Basic,31,589,0,annual,1,54,547,174663,17,29,50,2024-11-29,3,3.107861060329068,3234.5,10.12962962962963,32,5.0,37.6,33.6,4.5,0.0,2023-12-18,1,406,0,1,379.0,1,"['numeric__errors_per_100_usage', 'categorical__industry_DevTools', 'numeric__average_first_response_minutes']"
A-86cdb4,0.5328230833536488,53.3,Medium,46.7,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,DE,2024-09-22,partner,Basic,2,0,9,0,0,Basic,17,323,0,monthly,1,49,492,167226,24,27,48,2024-12-08,6,4.878048780487805,3412.775510204081,10.040816326530612,23,5.0,105.8,26.4,4.333333333333333,0.0,2024-12-02,1,100,15,0,29.0,1,"['categorical__country_DE', 'categorical__industry_DevTools', 'numeric__errors_per_100_usage']"
A-59f724,0.5314488168320598,53.1,Medium,46.9,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,US,2023-11-03,other,Enterprise,3,0,12,1,0,Basic,18,342,0,monthly,1,68,696,221691,47,33,62,2024-12-07,6,6.752873563218391,3260.1617647058824,10.235294117647058,24,4.0,94.5,19.25,4.25,0.0,2024-12-15,1,424,15,1,16.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'categorical__country_US']"
A-ba6516,0.5272590092650413,52.7,Medium,47.3,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2023-10-29,ads,Pro,27,0,13,1,1,Enterprise,27,5373,0,annual,1,60,642,213554,32,31,56,2024-12-19,8,4.984423676012461,3559.233333333333,10.7,12,6.0,71.0,31.5,4.0,0.0,2024-12-25,1,429,0,1,6.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__unique_features_used']"
A-1619f8,0.5269467295056549,52.7,Medium,47.3,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-05-20,organic,Pro,29,0,7,1,0,Basic,29,551,0,monthly,1,42,432,142787,26,27,41,2024-12-07,2,6.018518518518518,3399.690476190476,10.285714285714286,24,3.0,81.0,42.0,5.0,0.0,2024-11-11,1,225,0,1,50.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'categorical__country_US']"
A-7920cc,0.5253482874605317,52.5,Medium,47.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,FR,2023-11-23,ads,Pro,39,0,16,1,0,Enterprise,69,13731,0,annual,1,62,601,177512,28,32,59,2024-12-20,4,4.658901830282862,2863.0967741935483,9.693548387096774,11,7.0,113.42857142857144,32.857142857142854,4.333333333333333,0.0,2024-10-21,1,404,30,1,71.0,1,"['categorical__country_FR', 'categorical__latest_plan_tier_Enterprise', 'numeric__unique_features_used']"
A-5c046d,0.5250415861974489,52.5,Medium,47.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,EdTech,FR,2024-07-06,partner,Basic,93,0,8,0,0,Enterprise,93,18507,0,annual,1,46,475,127926,23,27,44,2024-12-17,5,4.842105263157895,2781.0,10.326086956521738,14,1.0,128.0,13.0,3.0,0.0,2024-03-08,1,178,0,1,298.0,1,"['categorical__country_FR', 'categorical__latest_plan_tier_Enterprise', 'numeric__plan_changed']"
A-cb5333,0.525034457294575,52.5,Medium,47.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-03-26,ads,Pro,33,0,16,0,1,Pro,33,1617,0,monthly,1,82,796,263767,34,36,77,2024-12-21,8,4.271356783919598,3216.670731707317,9.707317073170731,10,4.0,85.75,30.75,3.0,0.0,2023-11-25,1,280,0,0,402.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'categorical__industry_DevTools']"
A-cbd1a3,0.524517466529786,52.5,Medium,47.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-11-25,other,Basic,6,1,10,1,0,Basic,20,380,0,annual,1,45,465,128809,32,29,44,2024-12-21,3,6.881720430107527,2862.4222222222224,10.333333333333334,10,4.0,81.75,34.5,4.0,0.0,2024-09-08,1,36,14,0,114.0,1,"['categorical__industry_DevTools', 'categorical__country_US', 'categorical__latest_billing_frequency_annual']"
A-37f969,0.5236405741671222,52.4,Medium,47.6,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,IN,2023-10-14,partner,Enterprise,30,0,8,1,0,Enterprise,30,5970,0,annual,1,32,312,107852,14,25,31,2024-12-25,5,4.487179487179487,3370.375,9.75,6,5.0,94.0,22.2,3.6666666666666665,1.0,2024-04-12,1,444,0,0,263.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__errors_per_100_usage', 'numeric__subscription_count']"
A-4e44e8,0.5230897073287529,52.3,Medium,47.7,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-08-20,ads,Enterprise,3,1,14,1,0,Enterprise,17,3383,0,annual,1,69,687,208387,37,32,68,2024-11-24,8,5.385735080058224,3020.1014492753625,9.956521739130435,37,3.0,76.66666666666667,31.33333333333333,3.333333333333333,0.0,2024-09-15,1,133,14,0,107.0,1,"['categorical__industry_DevTools', 'numeric__active_usage_days', 'categorical__latest_plan_tier_Enterprise']"
A-92a333,0.5230831487856077,52.3,Medium,47.7,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2023-03-24,event,Enterprise,9,0,6,0,1,Basic,9,171,0,monthly,1,36,364,103645,30,22,36,2024-12-20,2,8.241758241758241,2879.027777777778,10.11111111111111,11,4.0,58.25,23.25,,1.0,2024-06-05,1,648,0,1,209.0,0,"['categorical__referral_source_event', 'numeric__subscription_count', 'categorical__country_US']"
A-94d3da,0.5229586718779021,52.3,Medium,47.7,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,US,2023-05-03,other,Basic,41,0,12,1,0,Basic,41,779,0,monthly,1,48,464,150051,25,29,46,2024-12-19,5,5.387931034482758,3126.0625,9.666666666666666,12,6.0,80.5,26.83333333333333,3.5,0.0,2024-12-27,1,608,0,0,4.0,1,"['categorical__country_US', 'numeric__customer_tenure_days', 'categorical__industry_HealthTech']"
A-5b1bcd,0.5221705412207045,52.2,Medium,47.8,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2023-09-16,organic,Pro,73,0,15,1,0,Pro,73,3577,0,annual,0,86,869,251284,54,34,79,2024-12-31,6,6.214039125431531,2921.906976744186,10.104651162790695,0,4.0,92.5,43.25,4.5,0.0,2024-12-17,1,472,0,0,14.0,1,"['numeric__active_usage_days', 'categorical__industry_DevTools', 'numeric__unique_features_used']"
A-ce66f8,0.5195759676859325,52.0,Medium,48.0,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,EdTech,CA,2023-08-23,event,Pro,29,0,6,0,0,Pro,29,1421,0,annual,1,46,494,133559,19,29,45,2024-12-31,6,3.8461538461538463,2903.4565217391305,10.73913043478261,0,6.0,79.16666666666667,41.66666666666666,3.5,0.0,2024-12-06,1,496,0,0,25.0,1,"['categorical__referral_source_event', 'numeric__errors_per_100_usage', 'numeric__subscription_count']"
A-8b25f2,0.5175571966959698,51.8,Medium,48.2,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2024-02-17,ads,Pro,6,1,13,1,1,Enterprise,13,2587,0,monthly,1,54,565,159394,20,29,52,2024-12-27,6,3.5398230088495577,2951.740740740741,10.462962962962964,4,2.0,50.5,35.5,4.0,0.0,2024-02-04,1,318,7,1,331.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-9ee962,0.5174695359992537,51.7,Medium,48.3,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,US,2023-02-28,ads,Basic,9,1,9,1,1,Basic,9,171,0,annual,1,39,439,120226,17,25,38,2024-12-25,3,3.87243735763098,3082.7179487179487,11.256410256410255,6,3.0,69.66666666666667,37.0,4.0,0.0,2024-05-26,1,672,0,0,219.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__customer_tenure_days']"
A-b07346,0.5172927988928417,51.7,Medium,48.3,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,US,2024-10-10,partner,Pro,51,1,5,1,0,Enterprise,51,0,1,annual,1,33,326,106943,22,23,33,2024-12-12,4,6.748466257668712,3240.696969696969,9.87878787878788,19,3.0,76.66666666666667,42.333333333333336,3.5,0.0,2024-11-12,1,82,0,1,49.0,1,"['numeric__subscription_count', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-96215d,0.516008365310905,51.6,Medium,48.4,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2024-08-08,event,Enterprise,10,0,6,1,0,Pro,10,490,0,annual,0,32,347,104442,21,20,29,2024-12-06,5,6.051873198847262,3263.8125,10.84375,25,1.0,115.0,25.0,3.0,0.0,2023-08-04,1,145,0,1,515.0,1,"['categorical__referral_source_event', 'numeric__subscription_count', 'numeric__latest_auto_renew']"
A-de24d5,0.5159353088977431,51.6,Medium,48.4,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-11-05,other,Enterprise,5,0,13,0,0,Pro,5,245,0,monthly,0,53,537,140266,28,29,52,2024-11-22,6,5.21415270018622,2646.5283018867926,10.132075471698114,39,7.0,103.42857142857144,43.142857142857146,3.0,0.0,2024-11-16,1,56,0,1,45.0,1,"['categorical__industry_DevTools', 'numeric__latest_auto_renew', 'categorical__country_US']"
A-02fac6,0.5147863560187864,51.5,Medium,48.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2023-04-06,event,Pro,22,0,11,1,0,Pro,22,1078,0,monthly,1,53,514,169854,34,32,51,2024-12-27,5,6.614785992217899,3204.7924528301887,9.69811320754717,4,6.0,100.5,23.33333333333333,4.0,0.0,2024-05-18,1,635,0,0,227.0,1,"['categorical__referral_source_event', 'numeric__unique_features_used', 'categorical__country_US']"
A-fa2041,0.5143757305704447,51.4,Medium,48.6,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,US,2024-05-29,organic,Pro,15,0,12,0,0,Pro,39,0,1,annual,1,61,552,157263,34,34,58,2024-12-26,6,6.159420289855073,2578.0819672131147,9.049180327868852,5,1.0,99.0,16.0,3.0,0.0,2024-03-30,1,216,24,0,276.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__average_usage_per_event']"
A-6a7c9d,0.5130585680448784,51.3,Medium,48.7,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2024-10-24,organic,Enterprise,26,1,5,0,0,Pro,26,1274,0,annual,1,19,189,65006,6,15,19,2024-12-18,1,3.1746031746031744,3421.368421052632,9.947368421052632,13,3.0,60.0,34.333333333333336,4.0,0.0,2024-08-15,1,68,0,1,138.0,1,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'categorical__country_US']"
A-443b7c,0.5114948697972712,51.1,Medium,48.9,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2024-09-06,other,Enterprise,1,1,16,1,0,Basic,8,152,0,annual,1,63,618,195039,29,28,59,2024-12-27,8,4.692556634304207,3095.8571428571427,9.80952380952381,4,8.0,49.0,29.25,4.4,0.0,2024-07-19,1,116,7,1,165.0,1,"['categorical__country_US', 'numeric__active_usage_days', 'numeric__errors_per_100_usage']"
A-89ee83,0.5114255635093969,51.1,Medium,48.9,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2024-10-04,organic,Pro,1,1,11,1,0,Enterprise,18,3582,0,monthly,1,59,565,172626,26,28,55,2024-12-17,6,4.601769911504425,2925.864406779661,9.576271186440678,14,5.0,66.2,21.8,4.0,1.0,2024-10-05,1,88,17,1,87.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__errors_per_100_usage']"
A-0f7d77,0.5091941794405449,50.9,Medium,49.1,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,IN,2024-10-28,partner,Pro,3,0,6,0,0,Basic,7,133,0,annual,1,30,298,93933,19,23,30,2024-12-30,1,6.375838926174497,3131.1,9.933333333333334,1,5.0,74.6,27.2,5.0,0.0,2023-11-30,1,64,4,1,397.0,1,"['numeric__subscription_count', 'numeric__days_since_last_usage', 'numeric__beta_usage_events']"
A-5f7781,0.5064750526831449,50.6,Medium,49.4,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,DevTools,US,2024-08-20,other,Pro,22,0,5,1,0,Pro,22,1078,0,annual,1,18,183,69505,10,16,18,2024-12-25,2,5.46448087431694,3861.3888888888887,10.166666666666666,6,2.0,42.0,28.5,4.0,0.0,2024-08-14,1,133,0,0,139.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'categorical__country_US']"
A-9f2731,0.49908253040364875,49.9,Medium,50.1,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,IN,2024-10-04,event,Enterprise,1,0,7,0,1,Pro,5,0,1,annual,1,32,324,98113,20,23,30,2024-12-19,2,6.172839506172839,3066.03125,10.125,12,0.0,,,,0.0,,0,88,4,1,,0,"['numeric__has_support_tickets', 'categorical__referral_source_event', 'numeric__subscription_count']"
A-0354fe,0.4983567058705851,49.8,Medium,50.2,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2024-10-22,other,Basic,34,0,7,1,0,Basic,34,0,1,annual,1,45,463,152435,30,28,44,2024-12-31,3,6.479481641468683,3387.4444444444443,10.28888888888889,0,4.0,69.25,20.0,4.0,0.0,2024-11-30,1,70,0,0,31.0,1,"['numeric__days_since_last_usage', 'numeric__subscription_count', 'categorical__country_US']"
A-474ad4,0.4950848652896622,49.5,Medium,50.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,EdTech,US,2023-11-28,organic,Basic,8,0,15,1,1,Enterprise,24,4776,0,annual,0,64,605,183355,45,34,57,2024-12-11,6,7.43801652892562,2864.921875,9.453125,20,3.0,50.66666666666666,33.0,5.0,1.0,2024-05-03,1,399,16,1,242.0,1,"['numeric__unique_features_used', 'categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew']"
A-de58ca,0.49249372802394703,49.2,Medium,50.8,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,DE,2023-04-13,organic,Enterprise,15,0,11,0,0,Enterprise,36,7164,0,annual,1,49,505,141942,33,28,47,2024-12-21,7,6.534653465346535,2896.775510204081,10.306122448979592,10,5.0,115.0,30.6,3.333333333333333,0.0,2024-11-05,1,628,21,0,56.0,1,"['categorical__country_DE', 'categorical__latest_plan_tier_Enterprise', 'numeric__customer_tenure_days']"
A-d49cc5,0.49192924856581005,49.2,Medium,50.8,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,FR,2023-09-19,event,Basic,50,0,8,0,0,Basic,50,950,0,monthly,1,41,436,142933,34,27,39,2024-12-28,5,7.79816513761468,3486.170731707317,10.634146341463415,3,4.0,55.25,32.0,4.5,0.0,2024-12-21,1,469,0,0,10.0,1,"['categorical__country_FR', 'categorical__referral_source_event', 'numeric__days_since_last_usage']"
A-6e08f3,0.49180223307129234,49.2,Medium,50.8,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,US,2023-02-27,event,Basic,8,0,10,1,1,Basic,13,247,0,annual,1,50,492,149078,21,28,46,2024-12-28,7,4.2682926829268295,2981.56,9.84,3,2.0,137.0,36.5,3.5,0.0,2024-08-22,1,673,5,0,131.0,1,"['categorical__referral_source_event', 'numeric__errors_per_100_usage', 'categorical__country_US']"
A-4c6f11,0.49130185066268617,49.1,Medium,50.9,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,CA,2023-11-27,organic,Pro,24,1,5,0,1,Basic,24,456,0,monthly,1,24,268,84855,4,20,24,2024-12-23,1,1.4925373134328357,3535.625,11.166666666666666,8,3.0,63.0,44.66666666666666,4.333333333333333,0.0,2023-12-06,1,400,0,1,391.0,1,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'numeric__beta_usage_events']"
A-7d514c,0.49024628906652434,49.0,Medium,51.0,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,DE,2024-02-03,organic,Enterprise,17,0,9,1,0,Enterprise,17,3383,0,monthly,1,48,502,146707,30,30,47,2024-12-11,7,5.9760956175298805,3056.395833333333,10.458333333333334,20,3.0,49.66666666666666,33.333333333333336,5.0,0.0,2024-12-07,1,332,0,0,24.0,1,"['categorical__country_DE', 'categorical__latest_plan_tier_Enterprise', 'numeric__average_first_response_minutes']"
A-1986ca,0.48927996463208523,48.9,Medium,51.1,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,HealthTech,IN,2023-01-30,ads,Pro,20,0,7,1,0,Enterprise,20,3980,0,monthly,0,37,362,102382,23,26,35,2024-11-23,5,6.353591160220995,2767.0810810810813,9.783783783783784,38,7.0,106.57142857142856,36.57142857142857,3.4,0.0,2024-09-07,1,701,0,1,115.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__subscription_count', 'numeric__latest_auto_renew']"
A-b3fe05,0.4845739988408277,48.5,Medium,51.5,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,Cybersecurity,CA,2024-05-28,partner,Pro,8,0,9,0,0,Basic,19,0,1,annual,0,43,438,141962,18,29,43,2024-12-29,8,4.10958904109589,3301.4418604651164,10.186046511627907,2,4.0,94.25,48.25,3.0,0.0,2024-12-06,1,217,11,1,25.0,1,"['numeric__errors_per_100_usage', 'numeric__latest_auto_renew', 'numeric__days_since_last_usage']"
A-05f0e5,0.48372358147038563,48.4,Medium,51.6,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2023-05-04,partner,Basic,32,0,12,1,0,Pro,58,2842,0,annual,1,67,706,207116,46,32,62,2024-12-30,9,6.515580736543909,3091.283582089552,10.537313432835822,1,4.0,108.5,20.0,4.0,0.0,2024-10-03,1,607,26,1,89.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__days_since_last_usage']"
A-f92792,0.48238093694820244,48.2,Medium,51.8,Priority 2 - Monitor,Monitor the account and review for emerging engagement or subscription risks.,FinTech,US,2024-07-04,ads,Pro,1,0,14,1,1,Basic,19,361,0,annual,0,53,528,149124,31,32,50,2024-12-27,6,5.871212121212121,2813.6603773584907,9.962264150943396,4,2.0,82.0,45.0,4.0,0.0,2024-11-24,1,180,18,1,37.0,1,"['numeric__latest_auto_renew', 'numeric__unique_features_used', 'categorical__country_US']"
